Loc,Place,Region,Service,Asset,SerialNum,Type,Desc,Acquire,Effective,Disposed,Class,MFG,LNAME,FONUM,FOSHORT,Cat,Year,Age,ReportDate,Month
256,Floor,Europe,Army,337040,337040-144508,4016,NOV NOVOSTAR 4ST MULTI-DENOM,9/16/2016,9/29/2016,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2016,,,,
256,Floor,Europe,Army,337037,337037-132811,4014,NOV NOVOSTAR 1ST MULTI-DENOM,9/16/2016,9/29/2016,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2016,,,,
256,Floor,Europe,Army,337034,337034-131744,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/16/2016,9/29/2016,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2016,,,,
256,Floor,Europe,Army,336065,336065-B141219250,3210,BAL PRO CURVE QHBG (MLP),3/8/2015,4/11/2015,9/9/9999,60,BAL,PATCH CMTY CLUB,45,STUTTGART,2015,,,,
256,Floor,Europe,Army,336064,336064-B141219249,3210,BAL PRO CURVE QHBG (MLP),3/8/2015,4/11/2015,9/9/9999,60,BAL,PATCH CMTY CLUB,45,STUTTGART,2015,,,,
256,Floor,Europe,Army,336063,336063-B141219248,3210,BAL PRO CURVE QHBG (MLP),3/8/2015,4/25/2015,9/9/9999,60,BAL,PATCH CMTY CLUB,45,STUTTGART,2015,,,,
256,Floor,Europe,Army,337042,337042-173350,4017,NOV NOVOSTAR 5ST MULTI-DENOM,9/16/2016,9/29/2016,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2016,,,,
256,Floor,Europe,Army,336061,336061-618360,3084,NOV DOM PREMIUM ED 3,3/19/2014,4/12/2014,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2014,,,,
256,Floor,Europe,Army,338954,338954-2384742,1951,IGT CRYSTAL/DUAL MULTI 702,12/1/2017,2/1/2018,9/9/9999,60,IGT,PATCH CMTY CLUB,45,STUTTGART,2017,,,,
256,Floor,Europe,Army,335904,335904-W2228398,1838,WMS BBII MULTI GAME CHEST 4,7/29/2009,8/21/2009,9/9/9999,60,WMS,PATCH CMTY CLUB,45,STUTTGART,2009,,,,
256,Floor,Europe,Army,335693,335693-345251,4007,NOV PREM V+ 1ST MULTI-DENOM,10/15/2008,1/25/2020,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2008,,,,
256,Floor,Europe,Army,336062,336062-618348,3084,NOV DOM PREMIUM ED 3,3/19/2014,4/12/2014,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2014,,,,
256,Floor,Europe,Army,337044,337044-212119,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/16/2016,9/22/2016,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2016,,,,
256,Floor,Europe,Army,337049,337049-128392,3503,KON CONC SELEXION MULTI 4,4/1/2017,4/13/2017,9/9/9999,60,KON,PATCH CMTY CLUB,45,STUTTGART,2017,,,,
256,Floor,Europe,Army,337050,337050-128393,3505,KON CONC SELEXION MULTI 6,4/1/2017,4/13/2017,9/9/9999,60,KON,PATCH CMTY CLUB,45,STUTTGART,2017,,,,
256,Floor,Europe,Army,337204,337204-707047,3126,NOV VIP EDITION 5/$4.00,12/8/2016,2/2/2017,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2016,,,,
256,Floor,Europe,Army,338951,338951-2254968,1927,IGT AXXIS 23/23 HD3,12/1/2017,1/18/2018,9/9/9999,60,IGT,PATCH CMTY CLUB,45,STUTTGART,2017,,,,
256,Floor,Europe,Army,338956,338956-2456968,1980,IGT UNIV SLANT GAME KING 4.0,1/9/2019,11/19/2019,9/9/9999,60,IGT,PATCH CMTY CLUB,45,STUTTGART,2019,,,,
256,Floor,Europe,Army,338957,338957-2257926,1930,IGT AXXIS 23/23 HD8,1/9/2019,2/7/2019,9/9/9999,60,IGT,PATCH CMTY CLUB,45,STUTTGART,2019,,,,
256,Floor,Europe,Army,338959,338959-2445328,1974,IGT CRYSTAL C - GOLD JUN GRAND,1/9/2019,2/12/2019,9/9/9999,60,IGT,PATCH CMTY CLUB,45,STUTTGART,2019,,,,
256,Floor,Europe,Army,338962,338962-2438111,1967,IGT CRYSTAL DUAL MULTI SET 007,1/9/2019,2/14/2019,9/9/9999,60,IGT,PATCH CMTY CLUB,45,STUTTGART,2019,,,,
256,Floor,Europe,Army,338964,338964-2438166,1969,IGT CRYSTAL DUAL MULTI SET 00T,1/9/2019,2/9/2019,9/9/9999,60,IGT,PATCH CMTY CLUB,45,STUTTGART,2019,,,,
256,Floor,Europe,Army,338967,338967-146179,3511,KON CONC SELEXION MULTI 12,3/13/2019,3/21/2019,9/9/9999,60,KON,PATCH CMTY CLUB,45,STUTTGART,2019,,,,
256,Floor,Europe,Army,338970,338970-5130252,3655,BAL J43 DANCING DRUMS MLP,5/30/2019,6/27/2019,9/9/9999,60,BAL,PATCH CMTY CLUB,45,STUTTGART,2019,,,,
256,Floor,Europe,Army,334442,334442-B170503007,3614,BAL WAVE ULT FE BY THE BAY MLP,10/20/2017,11/3/2017,9/9/9999,60,BAL,PATCH CMTY CLUB,45,STUTTGART,2017,,,,
256,Floor,Europe,Army,335617,335617-285100,3115,NOV CF1+ ULT 10B,9/8/2007,3/1/2013,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2007,,,,
256,Floor,Europe,Army,337209,337209-707052,3126,NOV VIP EDITION 5/$4.00,12/8/2016,2/2/2017,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2016,,,,
256,Floor,Europe,Army,334426,334426-XAR697378,2226,AIN A620 M/CHOICE-C SAP M-JP,1/24/2020,2/7/2020,9/9/9999,60,AIN,PATCH CMTY CLUB,45,STUTTGART,2020,,,,
256,Floor,Europe,Army,335601,335601-R106205-38699,9001,DIEBOLD ACM,7/2/2006,9/27/2006,9/9/9999,70,DIE,PATCH CMTY CLUB,45,STUTTGART,2006,,,,
256,Floor,Europe,Army,332969,332969-R010620543421,9001,DIEBOLD ACM,5/8/2003,6/6/2003,9/9/9999,70,DIE,PATCH CMTY CLUB,45,STUTTGART,2003,,,,
256,Floor,Europe,Army,333044,333044-149258,3106,NOV CF1+ ULT 10F,1/8/2005,3/1/2013,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2005,,,,
256,Floor,Europe,Army,333429,333429-23732,1018,ITC Smart Card Dispenser,10/30/2003,2/12/2004,9/9/9999,70,ITC,PATCH CMTY CLUB,45,STUTTGART,2003,,,,
256,Floor,Europe,Army,333981,333981-149251,3100,NOV CF1+ ULT 10D,1/11/2005,3/27/2009,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2005,,,,
256,Floor,Europe,Army,334227,334227-390431654,1018,ITC Smart Card Dispenser,2/8/2005,2/11/2005,9/9/9999,70,ITC,PATCH CMTY CLUB,45,STUTTGART,2005,,,,
256,Floor,Europe,Army,334230,334230-175972,3109,NOV CF1+ ULT 10G,7/13/2005,7/22/2005,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2005,,,,
256,Floor,Europe,Army,334231,334231-175971,3112,NOV CF1+ ULT 10XA,7/13/2005,7/22/2005,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2005,,,,
256,Floor,Europe,Army,334257,334257-175963,3106,NOV CF1+ ULT 10F,7/13/2005,7/22/2005,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2005,,,,
256,Floor,Europe,Army,334425,334425-XAR697377,2223,AIN A620 M/CHOICE-T SAP M-JP,1/24/2020,2/7/2020,9/9/9999,60,AIN,PATCH CMTY CLUB,45,STUTTGART,2020,,,,
256,Floor,Europe,Army,334427,334427-XAR697385,2228,AIN A620 M/CHOICE-F SAP M-JP,1/24/2020,2/7/2020,9/9/9999,60,AIN,PATCH CMTY CLUB,45,STUTTGART,2020,,,,
256,Floor,Europe,Army,334439,334439-B170503004,3234,BAL V22/22 88 FORTUNES,10/20/2017,12/7/2017,9/9/9999,60,BAL,PATCH CMTY CLUB,45,STUTTGART,2017,,,,
256,Floor,Europe,Army,334440,334440-B170503005,3234,BAL V22/22 88 FORTUNES,10/20/2017,12/7/2017,9/9/9999,60,BAL,PATCH CMTY CLUB,45,STUTTGART,2017,,,,
256,Floor,Europe,Army,334441,334441-B170503006,3234,BAL V22/22 88 FORTUNES,10/20/2017,12/7/2017,9/9/9999,60,BAL,PATCH CMTY CLUB,45,STUTTGART,2017,,,,
256,Floor,Europe,Army,335491,335491-647818,3083,NOV DOMINATOR IMPERA HD5/$4.00,11/19/2014,11/21/2014,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2014,,,,
256,Floor,Europe,Army,335498,335498-657845,3084,NOV DOM PREMIUM ED 3,4/16/2015,5/8/2015,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2015,,,,
256,Floor,Europe,Army,335496,335496-657843,3084,NOV DOM PREMIUM ED 3,4/16/2015,5/14/2015,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2015,,,,
256,Floor,Europe,Army,334424,334424-5130254,3652,BAL J43 DOUBLE BLESSINGS MLP,5/30/2019,6/27/2019,9/9/9999,60,BAL,PATCH CMTY CLUB,45,STUTTGART,2019,,,,
256,Floor,Europe,Army,335493,335493-5077233,1869,WMS BLADE MULTI CHEST 6,3/11/2015,4/11/2015,9/9/9999,60,WMS,PATCH CMTY CLUB,45,STUTTGART,2015,,,,
256,Floor,Europe,Army,334444,334444-B170503009,3617,BAL WAVE ULT FE OLVERA ST MLP,10/20/2017,11/3/2017,9/9/9999,60,BAL,PATCH CMTY CLUB,45,STUTTGART,2017,,,,
256,Floor,Europe,Army,335489,335489-647805,3083,NOV DOMINATOR IMPERA HD5/$4.00,11/19/2014,11/21/2014,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2014,,,,
256,Floor,Europe,Army,335377,335377-206963,3100,NOV CF1+ ULT 10D,2/18/2006,9/19/2014,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2006,,,,
256,Floor,Europe,Army,334443,334443-B170503008,3616,BAL WAVE ULT FE CHINA ST MLP,10/20/2017,11/3/2017,9/9/9999,60,BAL,PATCH CMTY CLUB,45,STUTTGART,2017,,,,
256,Floor,Europe,Army,334716,334716-221243,3115,NOV CF1+ ULT 10B,5/17/2006,3/1/2013,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2006,,,,
256,Floor,Europe,Army,334446,334446-132644,3545,KON CRES S/B/B VOLCANO BOUNTY,10/31/2017,12/14/2017,9/9/9999,60,KON,PATCH CMTY CLUB,45,STUTTGART,2017,,,,
256,Floor,Europe,Army,334445,334445-132643,3544,KON CRES S/B/B JUNGLE BOUNTY,10/31/2017,12/14/2017,9/9/9999,60,KON,PATCH CMTY CLUB,45,STUTTGART,2017,,,,
256,Floor,Europe,Army,130607,130607-41D2762,2038,IBM SUREPOS 4852,10/15/2010,2/12/2011,9/9/9999,740,IBM,PATCH CMTY CLUB,45,STUTTGART,2010,,,,
256,Floor,Europe,Army,335128,335128-203710,3115,NOV CF1+ ULT 10B,1/6/2006,6/2/2007,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2006,,,,
256,Floor,Europe,Army,335495,335495-657842,3083,NOV DOM IMPERA HD5/$4.00,4/16/2015,5/14/2015,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2015,,,,
280,Floor,Europe,Army,335494,335494-5077239,1868,WMS BLADE MULTI CHEST 5,3/11/2015,3/26/2015,9/9/9999,60,WMS,KELLEY COMM CLUB,45,STUTTGART,2015,,,,
280,Floor,Europe,Army,335497,335497-657844,3084,NOV DOM PREMIUM ED 3,4/16/2015,5/15/2015,9/9/9999,60,NOV,KELLEY COMM CLUB,45,STUTTGART,2015,,,,
280,Floor,Europe,Army,337036,337036-131771,4014,NOV NOVOSTAR 1ST MULTI-DENOM,9/16/2016,12/29/2017,9/9/9999,60,NOV,KELLEY COMM CLUB,45,STUTTGART,2016,,,,
280,Floor,Europe,Army,338952,338952-2236990,1928,IGT AXXIS 23/23 HD4,12/1/2017,1/12/2018,9/9/9999,60,IGT,KELLEY COMM CLUB,45,STUTTGART,2017,,,,
280,Floor,Europe,Army,338955,338955-2456967,1980,IGT UNIV SLANT GAME KING 4.0,1/9/2019,11/8/2019,9/9/9999,60,IGT,KELLEY COMM CLUB,45,STUTTGART,2019,,,,
280,Floor,Europe,Army,338958,338958-2257927,1930,IGT AXXIS 23/23 HD8,1/9/2019,2/7/2019,9/9/9999,60,IGT,KELLEY COMM CLUB,45,STUTTGART,2019,,,,
280,Floor,Europe,Army,338968,338968-146180,3512,KON CONC SELEXION MULTI 13,3/13/2019,3/19/2019,9/9/9999,60,KON,KELLEY COMM CLUB,45,STUTTGART,2019,,,,
280,Floor,Europe,Army,337032,337032-131660,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/16/2016,2/22/2019,9/9/9999,60,NOV,KELLEY COMM CLUB,45,STUTTGART,2016,,,,
280,Floor,Europe,Army,335490,335490-647819,3083,NOV DOMINATOR IMPERA HD5/$4.00,11/19/2014,11/20/2014,9/9/9999,60,NOV,KELLEY COMM CLUB,45,STUTTGART,2014,,,,
280,Floor,Europe,Army,338963,338963-2438123,1968,IGT CRYSTAL DUAL MULTI SET 952,1/9/2019,2/7/2019,9/9/9999,60,IGT,KELLEY COMM CLUB,45,STUTTGART,2019,,,,
280,Floor,Europe,Army,334405,334405-B140299903,3234,BAL V22/22 88 FORTUNES,9/11/2014,10/24/2018,9/9/9999,60,BAL,KELLEY COMM CLUB,45,STUTTGART,2014,,,,
280,Floor,Europe,Army,335461,335461-221235,3103,NOV CF1+ ULT 10E,5/20/2006,11/21/2008,9/9/9999,60,NOV,KELLEY COMM CLUB,45,STUTTGART,2006,,,,
280,Floor,Europe,Army,334229,334229-150426961,1018,ITC Smart Card Dispenser,2/8/2005,7/20/2005,9/9/9999,70,ITC,KELLEY COMM CLUB,45,STUTTGART,2005,,,,
280,Floor,Europe,Army,334404,334404-B140299901,3234,BAL V22/22 88 FORTUNES,9/11/2014,10/24/2018,9/9/9999,60,BAL,KELLEY COMM CLUB,45,STUTTGART,2014,,,,
280,Floor,Europe,Army,333228,333228-R10620538007,9001,DIEBOLD ACM,8/11/2004,7/20/2005,9/9/9999,70,DIE,KELLEY COMM CLUB,45,STUTTGART,2004,,,,
280,Floor,Europe,Army,337038,337038-141565,4016,NOV NOVOSTAR 4ST MULTI-DENOM,9/16/2016,3/23/2019,9/9/9999,60,NOV,KELLEY COMM CLUB,45,STUTTGART,2016,,,,
280,Floor,Europe,Army,334409,334409-B170503002,3205,BAL PRO CURVE W/BANG JBB,10/20/2017,11/15/2017,9/9/9999,60,BAL,KELLEY COMM CLUB,45,STUTTGART,2017,,,,
280,Floor,Europe,Army,130616,130616-41D2782,2038,IBM SUREPOS 4852,10/15/2010,2/12/2011,9/9/9999,740,IBM,KELLEY COMM CLUB,45,STUTTGART,2010,,,,
280,Floor,Europe,Army,334711,334711-221245,3100,NOV CF1+ ULT 10D,5/17/2006,6/29/2006,9/9/9999,60,NOV,KELLEY COMM CLUB,45,STUTTGART,2006,,,,
280,Floor,Europe,Army,335218,335218-202829,3112,NOV CF1+ ULT 10XA,1/10/2006,1/27/2011,9/9/9999,60,NOV,KELLEY COMM CLUB,45,STUTTGART,2006,,,,
280,Floor,Europe,Army,335458,335458-221232,3106,NOV CF1+ ULT 10F,5/20/2006,11/21/2008,9/9/9999,60,NOV,KELLEY COMM CLUB,45,STUTTGART,2006,,,,
280,Floor,Europe,Army,334371,334371-345235,4011,NOV PREM V+ 6ST MULTI-DENOM,10/15/2008,7/13/2017,9/9/9999,60,NOV,KELLEY COMM CLUB,45,STUTTGART,2008,,,,
298,Floor,Europe,Army,337552,337552-B170502974,3211,BAL PRO CURVE QHTB7'S (MLP),11/18/2017,8/14/2019,9/9/9999,60,BAL,GALAXY B/C,45,STUTTGART,2017,,,,
298,Floor,Europe,Army,337035,337035-131768,4014,NOV NOVOSTAR 1ST MULTI-DENOM,9/16/2016,10/12/2016,9/9/9999,60,NOV,GALAXY B/C,45,STUTTGART,2016,,,,
298,Floor,Europe,Army,337043,337043-207008,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/16/2016,10/12/2016,9/9/9999,60,NOV,GALAXY B/C,45,STUTTGART,2016,,,,
298,Floor,Europe,Army,337047,337047-XAR671636,1370,AIN/A560 MULTI WIN2 (SAP),12/1/2016,1/11/2017,9/9/9999,60,AIN,GALAXY B/C,45,STUTTGART,2016,,,,
298,Floor,Europe,Army,337048,337048-XAR671637,1376,AIN/A560 MULTI WIN13 (SAP),12/1/2016,2/13/2019,9/9/9999,60,AIN,GALAXY B/C,45,STUTTGART,2016,,,,
298,Floor,Europe,Army,337553,337553-B170502975,3211,BAL PRO CURVE QHTB7'S (MLP),11/18/2017,8/14/2019,9/9/9999,60,BAL,GALAXY B/C,45,STUTTGART,2017,,,,
298,Floor,Europe,Army,338953,338953-2384703,1950,IGT CRYSTAL/DUAL MULTI 701,12/1/2017,4/21/2018,9/9/9999,60,IGT,GALAXY B/C,45,STUTTGART,2017,,,,
298,Floor,Europe,Army,338960,338960-2446698,1973,IGT CRYSTAL C - GRIFFIN'S THNE,1/9/2019,2/13/2019,9/9/9999,60,IGT,GALAXY B/C,45,STUTTGART,2019,,,,
298,Floor,Europe,Army,338961,338961-2438098,1966,IGT CRYSTAL DUAL MULTI SET 003,1/9/2019,2/13/2019,9/9/9999,60,IGT,GALAXY B/C,45,STUTTGART,2019,,,,
298,Floor,Europe,Army,338966,338966-146178,3510,KON CONC SELEXION MULTI 11,3/13/2019,4/3/2019,9/9/9999,60,KON,GALAXY B/C,45,STUTTGART,2019,,,,
298,Floor,Europe,Army,335483,335483-285102,3112,NOV CF1+ ULT 10XA,8/30/2007,11/28/2007,9/9/9999,60,NOV,GALAXY B/C,45,STUTTGART,2007,,,,
298,Floor,Europe,Army,338969,338969-5130251,3655,BAL J43 DANCING DRUMS MLP,5/30/2019,7/31/2019,9/9/9999,60,BAL,GALAXY B/C,45,STUTTGART,2019,,,,
298,Floor,Europe,Army,338965,338965-146177,3509,KON CONC SELEXION MULTI 10,3/13/2019,3/22/2019,9/9/9999,60,KON,GALAXY B/C,45,STUTTGART,2019,,,,
298,Floor,Europe,Army,333084,333084-26950,1018,ITC Smart Card Dispenser,8/21/2004,10/20/2004,9/9/9999,70,ITC,GALAXY B/C,45,STUTTGART,2004,,,,
298,Floor,Europe,Army,335971,335971-5070461,1869,WMS BLADE MULTI CHEST 6,10/8/2014,5/8/2019,9/9/9999,60,WMS,GALAXY B/C,45,STUTTGART,2014,,,,
298,Floor,Europe,Army,130613,130613-41C9756,2038,IBM SUREPOS 4852,10/15/2010,2/12/2011,9/9/9999,740,IBM,GALAXY B/C,45,STUTTGART,2010,,,,
298,Floor,Europe,Army,335492,335492-647806,3084,NOV DOM PREMIUM ED 3,11/19/2014,12/10/2014,9/9/9999,60,NOV,GALAXY B/C,45,STUTTGART,2014,,,,
298,Floor,Europe,Army,333225,333225-R10620538725,9001,DIEBOLD ACM,8/11/2004,10/20/2004,9/9/9999,70,DIE,GALAXY B/C,45,STUTTGART,2004,,,,
298,Floor,Europe,Army,334366,334366-345240,4010,NOV PREM V+ 5ST MULTI-DENOM,10/15/2008,7/25/2019,9/9/9999,60,NOV,GALAXY B/C,45,STUTTGART,2008,,,,
298,Floor,Europe,Army,334408,334408-B170503001,3210,BAL PRO CURVE QHBG (MLP),10/20/2017,11/10/2017,9/9/9999,60,BAL,GALAXY B/C,45,STUTTGART,2017,,,,
298,Floor,Europe,Army,334423,334423-5130253,3652,BAL J43 DOUBLE BLESSINGS MLP,5/30/2019,7/31/2019,9/9/9999,60,BAL,GALAXY B/C,45,STUTTGART,2019,,,,
298,Floor,Europe,Army,334447,334447-B160566470,3210,BAL PRO CURVE QHBG (MLP),11/18/2016,1/21/2017,9/9/9999,60,BAL,GALAXY B/C,45,STUTTGART,2016,,,,
298,Floor,Europe,Army,334448,334448-B160566472,3234,BAL V22/22 88 FORTUNES,11/18/2016,12/17/2016,9/9/9999,60,BAL,GALAXY B/C,45,STUTTGART,2016,,,,
298,Floor,Europe,Army,334449,334449-B160566475,3234,BAL V22/22 88 FORTUNES,11/18/2016,7/7/2017,9/9/9999,60,BAL,GALAXY B/C,45,STUTTGART,2016,,,,
298,Floor,Europe,Army,334450,334450-B160566476,3234,BAL V22/22 88 FORTUNES,11/18/2016,6/22/2017,9/9/9999,60,BAL,GALAXY B/C,45,STUTTGART,2016,,,,
298,Floor,Europe,Army,334718,334718-221247,3103,NOV CF1+ ULT 10E,5/17/2006,7/4/2006,9/9/9999,60,NOV,GALAXY B/C,45,STUTTGART,2006,,,,
298,Floor,Europe,Army,334410,334410-B170503003,3206,BAL PRO CURVE W/BANG WFFG,10/20/2017,11/10/2017,9/9/9999,60,BAL,GALAXY B/C,45,STUTTGART,2017,,,,
330,Floor,Europe,Army,333160,333160-37558,9001,DIEBOLD ACM,9/4/2004,1/18/2014,9/9/9999,70,DIE,LIVORNO COMM CLUB,4,VICENZA,2004,,,,
330,Floor,Europe,Army,336119,336119-W2204503,1839,WMS BBII MULTI GAME CHEST 2,10/17/2008,9/5/2019,9/9/9999,60,WMS,LIVORNO COMM CLUB,4,VICENZA,2008,,,,
330,Floor,Europe,Army,336291,336291-B150734291,3229,BAL V22/22 AMERICAN ORIGINAL,2/10/2016,6/14/2019,9/9/9999,60,BAL,LIVORNO COMM CLUB,4,VICENZA,2016,,,,
330,Floor,Europe,Army,336851,336851-C351530850,1018,ITC Smart Card Dispenser,10/6/2015,4/22/2016,9/9/9999,70,ITC,LIVORNO COMM CLUB,4,VICENZA,2015,,,,
330,Floor,Europe,Army,337794,337794-XAR671648,1376,AIN A560 MULTI WIN13 (SAP),12/15/2016,2/24/2017,9/9/9999,60,AIN,LIVORNO COMM CLUB,4,VICENZA,2016,,,,
330,Floor,Europe,Army,337795,337795-XAR671649,1381,AIN A560 MULTI WIN15 (SAP-MJP),12/15/2016,6/14/2019,9/9/9999,60,AIN,LIVORNO COMM CLUB,4,VICENZA,2016,,,,
330,Floor,Europe,Army,337796,337796-XAR671650,1380,AIN A560 MULTI WIN15 (SAP),12/15/2016,2/24/2017,9/9/9999,60,AIN,LIVORNO COMM CLUB,4,VICENZA,2016,,,,
330,Floor,Europe,Army,336117,336117-W2204498,1843,WMS BBII MULTI GAME CHEST 7,10/17/2008,9/5/2019,9/9/9999,60,WMS,LIVORNO COMM CLUB,4,VICENZA,2008,,,,
330,Floor,Europe,Army,337834,337834-15111310,3420,ITE GATORS,3/11/2016,9/5/2019,9/9/9999,60,ITE,LIVORNO COMM CLUB,4,VICENZA,2016,,,,
330,Floor,Europe,Army,337835,337835-15111311,3422,ITE MEDUSA,3/11/2016,9/5/2019,9/9/9999,60,ITE,LIVORNO COMM CLUB,4,VICENZA,2016,,,,
330,Floor,Europe,Army,337836,337836-15111312,3423,ITE SAFARI RAMPAGE,3/11/2016,9/5/2019,9/9/9999,60,ITE,LIVORNO COMM CLUB,4,VICENZA,2016,,,,
330,Floor,Europe,Army,130634,130634-41D2752,2038,IBM SUREPOS 4852,10/15/2010,2/24/2011,9/9/9999,740,IBM,LIVORNO COMM CLUB,4,VICENZA,2010,,,,
330,Floor,Europe,Army,336115,336115-345275,3156,NOV PREM V+ 4sT,10/17/2008,2/4/2009,9/9/9999,60,NOV,LIVORNO COMM CLUB,4,VICENZA,2008,,,,
330,Floor,Europe,Army,335894,335894-W2228416,1428,WMS BBII INVDRS PLANET MOOLAH,8/11/2009,2/4/2010,9/9/9999,60,WMS,LIVORNO COMM CLUB,4,VICENZA,2009,,,,
330,Floor,Europe,Army,335879,335879-358336,3152,NOV PREM V+ 1sT,6/12/2008,10/7/2015,9/9/9999,60,NOV,LIVORNO COMM CLUB,4,VICENZA,2008,,,,
330,Floor,Europe,Army,335877,335877-358341,3160,NOV PREM V+ 6sT,6/12/2008,10/7/2015,9/9/9999,60,NOV,LIVORNO COMM CLUB,4,VICENZA,2008,,,,
330,Floor,Europe,Army,334407,334407-B140299915,3234,BAL V22/22 88 FORTUNES,9/11/2014,4/22/2016,9/9/9999,60,BAL,LIVORNO COMM CLUB,4,VICENZA,2014,,,,
330,Floor,Europe,Army,334406,334406-B140299902,3234,BAL V22/22 88 FORTUNES,9/11/2014,7/13/2017,9/9/9999,60,BAL,LIVORNO COMM CLUB,4,VICENZA,2014,,,,
330,Floor,Europe,Army,333161,333161-38716,9001,DIEBOLD ACM,9/4/2004,9/24/2004,9/9/9999,70,DIE,LIVORNO COMM CLUB,4,VICENZA,2004,,,,
330,Floor,Europe,Army,333169,333169-26968,1018,ITC Smart Card Dispenser,8/31/2004,9/24/2004,9/9/9999,70,ITC,LIVORNO COMM CLUB,4,VICENZA,2004,,,,
330,Floor,Europe,Army,336116,336116-W2204495,1841,WMS BBII MULTI GAME CHEST 5,10/17/2008,9/5/2019,9/9/9999,60,WMS,LIVORNO COMM CLUB,4,VICENZA,2008,,,,
413,Floor,Europe,Army,337234,337234-735340,3126,NOV VIP EDITION 5/$4.00,10/12/2017,12/15/2017,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,2017,,,,
413,Floor,Europe,Army,337113,337113-239905,3185,NOVOSTAR 6sT,9/14/2016,9/30/2016,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,2016,,,,
413,Floor,Europe,Army,337115,337115-182958,3183,NOVOSTAR 5sT,9/14/2016,9/30/2016,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,2016,,,,
413,Floor,Europe,Army,337116,337116-177937,3183,NOVOSTAR 5sT,9/14/2016,10/14/2016,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,2016,,,,
413,Floor,Europe,Army,337130,337130-5102876,1866,WMS BLADE MULTI CHEST 3,11/15/2016,11/29/2016,9/9/9999,60,WMS,ENTERTAINMENT CENTER GRAF,46,VILSECK,2016,,,,
413,Floor,Europe,Army,337217,337217-5102874,1867,WMS BLADE MULTI CHEST 4,11/18/2016,11/29/2016,9/9/9999,60,WMS,ENTERTAINMENT CENTER GRAF,46,VILSECK,2016,,,,
413,Floor,Europe,Army,337223,337223-XAR671657,1373,AIN A560 MULTI WIN4 (SAP-MJP),12/14/2016,2/10/2017,9/9/9999,60,AIN,ENTERTAINMENT CENTER GRAF,46,VILSECK,2016,,,,
413,Floor,Europe,Army,337224,337224-XAR671656,1375,AIN/A560 MULTI WIN5 (SAP-MJP),12/14/2016,2/10/2017,9/9/9999,60,AIN,ENTERTAINMENT CENTER GRAF,46,VILSECK,2016,,,,
413,Floor,Europe,Army,337226,337226-XAR671661,1371,AIN A560 MULTI WIN2 (SAP-MJP),12/14/2016,2/10/2017,9/9/9999,60,AIN,ENTERTAINMENT CENTER GRAF,46,VILSECK,2016,,,,
413,Floor,Europe,Army,337111,337111-159843,3181,NOVOSTAR 4sT,9/14/2016,9/30/2016,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,2016,,,,
413,Floor,Europe,Army,337235,337235-735339,3126,NOV VIP EDITION 5/$4.00,10/12/2017,12/15/2017,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,2017,,,,
413,Floor,Europe,Army,337236,337236-735341,3126,NOV VIP EDITION 5/$4.00,10/12/2017,12/15/2017,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,2017,,,,
