Region,FONUM,FOSHORT,Loc,LNAME,Asset,Class,Desc,Type,Acquire,Effective,SerialNum,Age,Years_in_Storage,Month,Age_int,Years_in_Storage_float,Years_in_Storage_int,BaseName_match,match_score,match_country,Latitude,Longitude
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130637,740,IBM SUREPOS 4852 2038,10/15/2010,2/3/2021,130637-41D2688,10,0.0,3,April 2021,0,3.0,3,,0.5714285714285714,,,
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,333091,60,IGT GAME KING CL IFACE 210 228,12/2/2004,2/3/2021,333091-1406885,16,0.0,3,April 2021,0,3.0,3,,0.5714285714285714,,,
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,336030,60,WMS BBII MULTI GAME CHEST 1 1837,7/30/2009,2/3/2021,336030-W2228411,11,0.0,3,April 2021,0,3.0,3,,0.5714285714285714,,,
Europe,46,VILSECK,1584,VILSECK F. O.,130606,740,IBM SUREPOS 4852 2038,10/15/2010,12/7/2010,130606-41D2693,10,10.0,0,April 2021,10,0.0,0,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,333041,70,ITC Smart Card Dispenser 1018,10/20/2004,8/12/2014,333041-31656,16,6.0,0,April 2021,6,0.0,0,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,333212,70,DIEBOLD ACM 9001,10/30/2003,8/12/2014,333212-R10620538751,17,6.0,0,April 2021,6,0.0,0,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,334355,70,ITC Smart Card Dispenser 1018,6/4/2005,8/12/2014,334355-510433002,15,6.0,0,April 2021,6,0.0,0,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,334838,60,BAL A S9 QH BLKGOLD 25L10C 569,7/3/2008,12/11/2020,334838-S080607544,12,0.0,5,April 2021,0,5.0,5,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,335868,60,WMS BBII MULTI GAME CHEST 1 1837,10/15/2008,3/17/2021,335868-W2204523,12,0.0,2,April 2021,0,2.0,2,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,336128,60,WMS BBII MULTI GAME CHEST 4 1838,10/17/2008,3/17/2021,336128-W2204520,12,0.0,2,April 2021,0,2.0,2,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,336212,60,WMS BBII MULTI GAME CHEST 3 1840,7/30/2009,3/17/2021,336212-W2228428,11,0.0,2,April 2021,0,2.0,2,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,336213,60,WMS BBII MULTI GAME CHEST 7 1843,7/30/2009,3/17/2021,336213-W2228401,11,0.0,2,April 2021,0,2.0,2,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,336454,60,BAL PRO CURVE QHBG (MLP) 3216,3/7/2015,9/11/2020,336454-B141219221,6,0.0,8,April 2021,0,8.0,8,,0.5,,,
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,130627,740,IBM SUREPOS 4852 2038,10/15/2010,2/22/2014,130627-41C9001,10,7.0,0,April 2021,7,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,130629,740,IBM SUREPOS 4852 2038,10/15/2010,2/9/2011,130629-41D2532,10,10.0,0,April 2021,10,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,333816,60,IGT PRINCESS OF PARADISE 1598,8/26/2004,7/6/2018,333816-1384079,16,2.0,0,April 2021,2,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334411,60,NOV NOVOSTAR 6ST MULTI-DENOM 4018,9/29/2016,12/3/2020,334411-134222,4,0.0,5,April 2021,0,5.0,5,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334942,70,ITC Smart Card Dispenser 1018,1/21/2006,7/6/2018,334942-490533693,15,2.0,0,April 2021,2,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334943,70,ITC Smart Card Dispenser 1018,1/21/2006,1/21/2006,334943-490533694,15,15.0,0,April 2021,15,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335022,60,NOV CF1+ ULT 10H 3116,12/24/2005,8/16/2018,335022-196965,15,2.0,0,April 2021,2,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335023,60,NOV CF1+ ULT 10B 3115,12/24/2005,7/6/2018,335023-196966,15,2.0,0,April 2021,2,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335027,60,NOV CF1+ ULT 10G 3109,12/24/2005,8/16/2018,335027-196970,15,2.0,0,April 2021,2,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335031,60,NOV CF1+ ULT 10B 3115,12/24/2005,8/16/2018,335031-196974,15,2.0,0,April 2021,2,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335033,60,NOV CF1+ ULT 10XA 3112,12/24/2005,10/30/2019,335033-196976,15,1.0,0,April 2021,1,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335034,60,NOV CF1+ ULT 10F 3106,12/24/2005,7/6/2018,335034-196977,15,2.0,0,April 2021,2,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335062,70,DIEBOLD ACM 9001,1/12/2006,7/6/2018,335062-R106205-37935,15,2.0,0,April 2021,2,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335066,70,DIEBOLD ACM 9001,1/12/2006,1/12/2006,335066-R106205-38776,15,15.0,0,April 2021,15,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335079,60,IGT GAME KING CL IFACE 210 228,4/8/2006,10/30/2019,335079-1296323,15,1.0,0,April 2021,1,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335091,60,WMS BBII MULTI GAME CHEST 1 1837,10/7/2009,7/6/2018,335091-2228398,11,2.0,0,April 2021,2,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335092,60,WMS BBII M/G CHEST 4 1838,10/7/2009,8/16/2018,335092-2228403,11,2.0,0,April 2021,2,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335093,60,WMS BBII MULTI GAME CHEST 1 1837,10/7/2009,10/30/2019,335093-2228418,11,1.0,0,April 2021,1,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335094,60,WMS BBII MULTI GAME CHEST 8 1844,10/7/2009,8/16/2018,335094-2228427,11,2.0,0,April 2021,2,0.0,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,336998,60,WMS BLADE MULTI CHEST 2 1856,12/19/2015,12/3/2020,336998-5091338,5,0.0,5,April 2021,0,5.0,5,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,42,NAPLES,2557,NAPLES F.O.,130608,740,IBM SUREPOS 4852 2038,10/15/2010,2/8/2011,130608-41D2621,10,10.0,0,April 2021,10,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,332811,60,IGT HOUSE OF THE DEAD 25L 10C 794,12/17/2002,3/28/2019,332811-1191588,18,2.0,0,April 2021,2,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,333862,60,IGT PRINCESS OF PARADISE 1598,9/8/2004,3/13/2019,333862-1384064,16,2.0,0,April 2021,2,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,333870,60,IGT PRINCESS OF PARADISE 1598,9/8/2004,12/4/2018,333870-1384052,16,2.0,0,April 2021,2,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,333941,60,IGT FENG SHUI 10C 25L .01 1283,8/31/2004,1/19/2018,333941-1384428,16,3.0,0,April 2021,3,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,334930,70,ITC Smart Card Dispenser 1018,1/31/2006,12/6/2017,334930-490533652,15,3.0,0,April 2021,3,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,334934,70,ITC Smart Card Dispenser 1018,1/31/2006,7/15/2016,334934-490533639,15,4.0,0,April 2021,4,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335121,60,NOV CF1+ ULT 10E 3103,1/6/2006,9/16/2020,335121-203703,15,0.0,8,April 2021,0,8.0,8,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335122,60,NOV CF1+ ULT 10XA 3112,1/6/2006,7/15/2016,335122-203704,15,4.0,0,April 2021,4,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335124,60,NOV CF1+ ULT 10G TRUNC 1190 3110,1/6/2006,12/6/2017,335124-203706,15,3.0,0,April 2021,3,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335129,60,NOV CF1+ ULT 10F 3106,1/6/2006,10/2/2020,335129-203711,15,0.0,7,April 2021,0,7.0,7,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335131,60,NOV CF1+ ULT 10F TRUNC 1190 3107,1/6/2006,12/6/2017,335131-203713,15,3.0,0,April 2021,3,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335133,60,NOV GAMTOR 16 TRUNC 2500 585,1/6/2006,12/4/2009,335133-203714,15,11.0,0,April 2021,11,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335137,60,NOV CF1+ ULT 10F 3106,1/6/2006,7/15/2016,335137-203718,15,4.0,0,April 2021,4,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335139,60,NOV CF1+ ULT 10D 3100,2/10/2006,7/15/2016,335139-206940,15,4.0,0,April 2021,4,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335140,60,NOV CF1+ ULT 10G 3109,2/10/2006,10/2/2020,335140-206941,15,0.0,7,April 2021,0,7.0,7,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335141,60,NOV CF1+ ULT 10XA 3112,2/10/2006,4/2/2021,335141-206942,15,0.0,1,April 2021,0,1.0,1,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335154,60,BAL A M9 CASHUS MAX 25L10C PEN 678,1/24/2006,12/6/2017,355154-V051160695,15,3.0,0,April 2021,3,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335179,70,DIEBOLD ACM 9001,2/2/2006,12/6/2017,335179-R106205-37931,15,3.0,0,April 2021,3,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335180,70,DIEBOLD ACM 9001,2/2/2006,7/15/2016,335180-R106205-37940,15,4.0,0,April 2021,4,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335185,70,DIEBOLD ACM 9001,2/2/2006,2/2/2006,335185-R106205-38693,15,15.0,0,April 2021,15,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335186,70,DIEBOLD ACM 9001,3/7/2006,2/9/2008,335186-R106205-38319,15,13.0,0,April 2021,13,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335190,60,WMS BBII INVDRS PLANET MOOLAH 1428,9/9/2009,3/13/2019,335190-W2228392,11,2.0,0,April 2021,2,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335192,60,WMS BBII MULTI GAME CHEST 1 1837,9/9/2009,9/2/2019,335192-W2228407,11,1.0,0,April 2021,1,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335193,60,WMS BBII MULTI GAME CHEST 7 1843,9/9/2009,3/28/2019,335193-W2228421,11,2.0,0,April 2021,2,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335194,60,WMS BBII MULTI GAME CHEST 1 1837,9/9/2009,2/27/2019,335194-W2228422,11,2.0,0,April 2021,2,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335195,60,WMS BBII MULTI GAME CHEST 8 1844,9/9/2009,1/19/2018,335195-W2228429,11,3.0,0,April 2021,3,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335196,60,WMS BBII MULTI GAME CHEST 4 1838,9/9/2009,9/2/2019,335196-W2228434,11,1.0,0,April 2021,1,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335199,60,NOV NOVOSTAR 6ST MULTI-DENOM 4018,10/10/2009,12/23/2020,335199-455987,11,0.0,5,April 2021,0,5.0,5,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335664,60,NOV CF1+ ULT 10B 3115,5/17/2006,7/23/2014,335664-221270,14,6.0,0,April 2021,6,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335907,60,WMS BBII MULTI GAME CHEST 3 1840,7/29/2009,1/19/2018,335907-W2228412,11,3.0,0,April 2021,3,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335910,60,WMS BBII MULTI GAME CHEST 2 1839,7/29/2009,12/4/2018,335910-W2228400,11,2.0,0,April 2021,2,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,336290,60,BAL V22/22 AMERICAN ORIGINAL 3229,2/10/2016,11/13/2019,336290-B150734287,5,1.0,0,April 2021,1,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,336292,60,NOV NOVOSTAR 1ST MULTI-DENOM 4014,10/19/2016,11/13/2019,336292-134229,4,1.0,0,April 2021,1,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,336296,60,NOV NOVOSTAR 6ST MULTI-DENOM 4018,10/19/2016,11/13/2019,336296-238890,4,1.0,0,April 2021,1,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,336297,60,WMS BLADE MULTI CHEST 2 1856,1/31/2017,12/23/2020,336297-5102879,4,0.0,5,April 2021,0,5.0,5,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,336299,60,AIN A560 MULTI WIN5 (SAP-MJP) 1375,1/31/2017,4/2/2021,336299-XAR671638,4,0.0,1,April 2021,0,1.0,1,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,336300,60,AIN A560 MULTI WIN5 (SAP-MJP) 1375,1/31/2017,4/2/2021,336300-XAR671639,4,0.0,1,April 2021,0,1.0,1,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,337293,60,BAL PRO CURVE QHTB7'S (MLP) 3211,12/6/2017,11/13/2019,337293-B170503014,3,1.0,0,April 2021,1,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,337803,60,NOV PREM V+ 5ST MULTI-DENOM 4010,10/10/2009,11/13/2019,337803-455994,11,1.0,0,April 2021,1,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,337807,70,ITC Smart Card Dispenser 1018,11/17/2015,11/17/2015,337807-C351530849,5,5.0,0,April 2021,5,0.0,0,Naples,1.0,Italy,40.851775,14.268124
Europe,43,ROTA,2558,ROTA F.O.,130587,740,IBM SUREPOS 4852 2038,10/15/2010,2/9/2011,130587-41D2555,10,10.0,0,April 2021,10,0.0,0,Rota,1.0,Spain,36.62629,-6.362981
Europe,43,ROTA,2558,ROTA F.O.,334954,70,ITC Smart Card Dispenser 1018,2/14/2006,3/7/2007,334954-490533677,15,14.0,0,April 2021,14,0.0,0,Rota,1.0,Spain,36.62629,-6.362981
Europe,43,ROTA,2558,ROTA F.O.,335265,70,DIEBOLD ACM 9001,2/14/2006,12/16/2006,335265-R106205-38270,15,14.0,0,April 2021,14,0.0,0,Rota,1.0,Spain,36.62629,-6.362981
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,130614,740,IBM SUREPOS 4852 2038,10/15/2010,1/25/2011,130614-41D2784,10,10.0,0,April 2021,10,0.0,0,Stuttgart,1.0,Germany,48.775418,9.181759
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,333224,70,DIEBOLD ACM 9001,8/11/2004,10/15/2011,333224-R10620537554,16,9.0,0,April 2021,9,0.0,0,Stuttgart,1.0,Germany,48.775418,9.181759
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,333981,60,NOV CF1+ ULT 10D 3100,1/11/2005,3/18/2021,333981-149251,16,0.0,2,April 2021,0,2.0,2,Stuttgart,1.0,Germany,48.775418,9.181759
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,334257,60,NOV CF1+ ULT 10F 3106,7/13/2005,9/19/2020,334257-175963,15,0.0,8,April 2021,0,8.0,8,Stuttgart,1.0,Germany,48.775418,9.181759
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,334351,70,ITC Smart Card Dispenser 1018,6/4/2005,10/26/2019,334351-510433041,15,1.0,0,April 2021,1,0.0,0,Stuttgart,1.0,Germany,48.775418,9.181759
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,334716,60,NOV CF1+ ULT 10B 3115,5/17/2006,9/19/2020,334716-221243,14,0.0,8,April 2021,0,8.0,8,Stuttgart,1.0,Germany,48.775418,9.181759
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,335377,60,NOV CF1+ ULT 10D 3100,2/18/2006,9/19/2020,335377-206963,15,0.0,8,April 2021,0,8.0,8,Stuttgart,1.0,Germany,48.775418,9.181759
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,335500,70,ITC Smart Card Dispenser 1018,9/17/2015,9/17/2015,335500-C351530853,5,5.0,0,April 2021,5,0.0,0,Stuttgart,1.0,Germany,48.775418,9.181759
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,335693,60,NOV PREM V+ 1ST MULTI-DENOM 4007,10/15/2008,9/19/2020,335693-345251,12,0.0,8,April 2021,0,8.0,8,Stuttgart,1.0,Germany,48.775418,9.181759
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,337027,60,WMS BLADE MULTI CHEST 2 1856,10/1/2015,7/31/2019,337027-5091355,5,1.0,0,April 2021,1,0.0,0,Stuttgart,1.0,Germany,48.775418,9.181759
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,337551,60,BAL PRO CURVE QHTB7'S (MLP) 3211,11/18/2017,5/2/2019,337551-B170502973,3,1.0,0,April 2021,1,0.0,0,Stuttgart,1.0,Germany,48.775418,9.181759
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,337552,60,BAL PRO CURVE QHTB7'S (MLP) 3217,11/18/2017,10/20/2020,337552-B170502974,3,0.0,7,April 2021,0,7.0,7,Stuttgart,1.0,Germany,48.775418,9.181759
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,337553,60,BAL PRO CURVE QHTB7'S (MLP) 3217,11/18/2017,10/20/2020,337553-B170502975,3,0.0,7,April 2021,0,7.0,7,Stuttgart,1.0,Germany,48.775418,9.181759
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,130612,740,IBM SUREPOS 4852 2038,10/15/2010,9/28/2019,130612-41C8027,10,1.0,0,April 2021,1,0.0,0,Giessen,0.625,Germany,50.587142,8.690926
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,130615,740,IBM SUREPOS 4852 2038,10/15/2010,5/17/2017,130615-41C8496,10,3.0,0,April 2021,3,0.0,0,Giessen,0.625,Germany,50.587142,8.690926
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,333040,70,ITC Smart Card Dispenser 1018,8/26/2004,10/31/2015,333040-26951,16,5.0,0,April 2021,5,0.0,0,Giessen,0.625,Germany,50.587142,8.690926
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,333420,70,ITC Smart Card Dispenser 1018,10/28/2003,1/13/2017,333420-23705,17,4.0,0,April 2021,4,0.0,0,Giessen,0.625,Germany,50.587142,8.690926
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,333422,70,ITC Smart Card Dispenser 1018,10/28/2003,3/5/2021,333422-23703,17,0.0,2,April 2021,0,2.0,2,Giessen,0.625,Germany,50.587142,8.690926
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,334594,70,DIEBOLD ACM 9001,10/12/2005,12/10/2015,334594-R10620538795,15,5.0,0,April 2021,5,0.0,0,Giessen,0.625,Germany,50.587142,8.690926
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,337151,60,NOV NOVOSTAR 5ST MULTI-DENOM 4017,9/16/2016,9/30/2020,337151-186277,4,0.0,7,April 2021,0,7.0,7,Giessen,0.625,Germany,50.587142,8.690926
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,337157,60,NOV NOVOSTAR 6ST MULTI-DENOM 4018,9/16/2016,9/30/2020,337157-349089,4,0.0,7,April 2021,0,7.0,7,Giessen,0.625,Germany,50.587142,8.690926
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,116226,740,IBM SUREPOS 4852 2038,9/25/2010,4/16/2021,116226-41D3340,10,0.0,1,April 2021,0,1.0,1,Yokosuka,1.0,Japan,35.281341,139.6722
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,334800,60,NOV PREM V+ 1ST MULTI-DENOM 4007,8/15/2008,8/2/2020,334800-346836,12,0.0,9,April 2021,0,9.0,9,Yokosuka,1.0,Japan,35.281341,139.6722
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335392,60,NOV PREM V+ 1ST MULTI-DENOM 4007,8/15/2008,4/19/2019,335392-346875,12,2.0,0,April 2021,2,0.0,0,Yokosuka,1.0,Japan,35.281341,139.6722
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335408,60,NOV PREM V+ 6ST MULTI-DENOM 4011,4/23/2009,2/4/2019,335408-403641,12,2.0,0,April 2021,2,0.0,0,Yokosuka,1.0,Japan,35.281341,139.6722
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335782,60,NOV PREM V+ 5ST MULTI-DENOM 4010,8/27/2008,4/24/2019,335782-346804,12,2.0,0,April 2021,2,0.0,0,Yokosuka,1.0,Japan,35.281341,139.6722
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335850,60,NOV PREM V+ 6ST MULTI-DENOM 4011,8/15/2008,8/2/2020,335850-346838,12,0.0,9,April 2021,0,9.0,9,Yokosuka,1.0,Japan,35.281341,139.6722
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336202,60,NOV PREM V+ 1ST MULTI-DENOM 4007,8/21/2008,2/4/2019,336202-346866,12,2.0,0,April 2021,2,0.0,0,Yokosuka,1.0,Japan,35.281341,139.6722
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336276,60,NOV PREM V+ 5ST MULTI-DENOM 4010,9/20/2014,9/2/2020,336276-643007,6,0.0,8,April 2021,0,8.0,8,Yokosuka,1.0,Japan,35.281341,139.6722
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336278,60,NOV PREM V+ 6ST MULTI-DENOM 4011,9/20/2014,9/2/2020,336278-643008,6,0.0,8,April 2021,0,8.0,8,Yokosuka,1.0,Japan,35.281341,139.6722
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336329,60,NOV PREM V+ 6ST MULTI-DENOM 4011,4/29/2009,8/2/2020,336329-403640,12,0.0,9,April 2021,0,9.0,9,Yokosuka,1.0,Japan,35.281341,139.6722
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336390,60,NOV PREM V+ 5ST MULTI-DENOM 4010,12/23/2009,8/2/2020,336390-447005,11,0.0,9,April 2021,0,9.0,9,Yokosuka,1.0,Japan,35.281341,139.6722
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,116225,740,IBM SUREPOS 4852 2038,9/25/2010,2/1/2014,116225-41D3379,10,7.0,0,April 2021,7,0.0,0,Sasebo,1.0,Japan,33.179915,129.71511
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,117482,740,IBM SUREPOS 4852 2038,9/29/2010,12/29/2013,117482-41D2471,10,7.0,0,April 2021,7,0.0,0,Sasebo,1.0,Japan,33.179915,129.71511
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,332953,70,DIEBOLD ACM 9001,2/14/2003,4/1/2014,332953-R10620538898,18,7.0,0,April 2021,7,0.0,0,Sasebo,1.0,Japan,33.179915,129.71511
Europe,49,EDO LAB,3029,EDO TECH CENTER,333207,70,DIEBOLD ACM 9001,10/30/2003,7/18/2015,333207-R10620538700,17,5.0,0,April 2021,5,0.0,0,,0.5714285714285714,,,
Europe,49,EDO LAB,3029,EDO TECH CENTER,333945,60,IGT GAME KING CL IFACE 210 228,8/31/2004,3/5/2021,333945-1384432,16,0.0,2,April 2021,0,2.0,2,,0.5714285714285714,,,
Europe,49,EDO LAB,3029,EDO TECH CENTER,334403,70,e-Cash ACM 9006,5/15/2014,5/15/2014,334403-7070892,6,6.0,0,April 2021,6,0.0,0,,0.5714285714285714,,,
Europe,49,EDO LAB,3029,EDO TECH CENTER,335208,60,NOV CF1+ ULT 10E 3103,1/10/2006,3/5/2021,335208-202819,15,0.0,2,April 2021,0,2.0,2,,0.5714285714285714,,,
Europe,49,EDO LAB,3029,EDO TECH CENTER,335389,70,DIEBOLD ACM 9001,2/18/2006,1/8/2013,333589-R106205-38074,15,8.0,0,April 2021,8,0.0,0,,0.5714285714285714,,,
